n,generations,population_size,mutation_type,p_m,crossover_type,p_c,fitness_val,abs_fitness_val,execution_time,execution_time_brute_force,err,err_percentage,exec_time_rate
5,80000,300,insert,0.8000000000000002,order,0.8000000000000002,6965.25,6473.75,0.0333,0.0013,491.5,7.592199266267613,0.03894905602422978
5,80000,300,scramble,0.4,pmx,0.4,7325.75,6473.75,0.0168,0.0013,852.0,13.160841861363195,0.07696839727845063
5,80000,300,scramble,0.6000000000000001,pmx,0.4,7244.25,6473.75,0.0147,0.0013,770.5,11.901911565939372,0.08795217678845067
5,80000,300,scramble,0.8000000000000002,pmx,0.4,7244.25,6473.75,0.0137,0.0013,770.5,11.901911565939372,0.09426216959114876
5,80000,300,scramble,0.4,pmx,0.6000000000000001,7119.75,6473.75,0.0207,0.0013,646.0,9.97876037845144,0.06252904439169275
5,80000,300,scramble,0.6000000000000001,pmx,0.6000000000000001,7109.75,6473.75,0.0180,0.0013,636.0,9.824290403552808,0.07205945974520273
5,80000,300,scramble,0.8000000000000002,pmx,0.6000000000000001,7089.75,6473.75,0.0166,0.0013,616.0,9.515350453755545,0.07800230605267298
5,80000,300,scramble,0.4,pmx,0.8000000000000002,6965.25,6473.75,0.0233,0.0013,491.5,7.592199266267613,0.05564837982098935
5,80000,300,scramble,0.6000000000000001,pmx,0.8000000000000002,6860.25,6473.75,0.0243,0.0013,386.5,5.970264529832008,0.05332246398779546
5,80000,300,scramble,0.8000000000000002,pmx,0.8000000000000002,6929.25,6473.75,0.0225,0.0013,455.5,7.036107356632556,0.057761766139113116
5,80000,300,scramble,0.4,order,0.4,7325.75,6473.75,0.0182,0.0013,852.0,13.160841861363195,0.07141578519973804
5,80000,300,scramble,0.6000000000000001,order,0.4,7343.75,6473.75,0.0162,0.0013,870.0,13.438887816180724,0.08006630152273828
5,80000,300,scramble,0.8000000000000002,order,0.4,7253.75,6473.75,0.0152,0.0013,780.0,12.048658042093066,0.08505725294438811
5,80000,300,scramble,0.4,order,0.6000000000000001,7244.25,6473.75,0.0273,0.0013,770.5,11.901911565939372,0.04750847513744761
5,80000,300,scramble,0.6000000000000001,order,0.6000000000000001,7119.75,6473.75,0.0230,0.0013,646.0,9.97876037845144,0.056481335847023965
5,80000,300,scramble,0.8000000000000002,order,0.6000000000000001,7217.25,6473.75,0.0270,0.0013,743.5,11.484842633713072,0.04804937653662792
5,80000,300,scramble,0.4,order,0.8000000000000002,6965.25,6473.75,0.0339,0.0013,491.5,7.592199266267613,0.03823752927811049
5,80000,300,scramble,0.6000000000000001,order,0.8000000000000002,7029.75,6473.75,0.0299,0.0013,556.0,8.588530604363783,0.043366115768209076
